step,n_predators,n_prey
1872,248,1191
1873,249,1192
1874,244,1201
1875,247,1202
1876,248,1202
1877,258,1201
1878,254,1186
1879,247,1178
1880,250,1192
1881,247,1181
1882,242,1190
1883,243,1192
1884,241,1220
1885,241,1207
1886,243,1217
1887,243,1221
1888,245,1199
1889,237,1197
1890,237,1210
1891,239,1181
1892,231,1197
1893,230,1209
1894,228,1207
1895,221,1194
1896,227,1195
1897,227,1199
1898,230,1212
1899,236,1215
1900,245,1200
1901,244,1197
1902,248,1208
1903,239,1202
1904,244,1218
1905,243,1212
1906,243,1195
1907,241,1213
1908,238,1201
1909,234,1198
1910,231,1192
1911,228,1205
1912,231,1206
1913,222,1214
1914,224,1229
1915,221,1228
1916,225,1226
1917,227,1204
1918,233,1209
1919,232,1225
1920,236,1219
1921,234,1219
1922,241,1220
1923,245,1215
1924,250,1199
1925,251,1210
1926,246,1223
1927,243,1222
1928,248,1214
1929,245,1201
1930,248,1194
1931,255,1194
1932,256,1182
1933,262,1168
1934,258,1146
1935,258,1135
1936,262,1124
1937,260,1128
1938,256,1134
1939,257,1144
1940,251,1159
1941,257,1166
1942,256,1180
1943,252,1199
1944,257,1210
1945,254,1194
1946,242,1217
1947,245,1235
1948,243,1210
1949,244,1199
1950,242,1206
1951,243,1225
1952,237,1231
1953,244,1244
1954,243,1214
1955,243,1247
1956,241,1238
1957,246,1252
1958,245,1277
1959,246,1256
1960,253,1266
1961,260,1266
1962,258,1247
1963,262,1260
1964,264,1232
1965,268,1226
1966,265,1211
1967,266,1204
1968,261,1192
1969,265,1189
1970,270,1168
1971,272,1166
1972,273,1188
1973,279,1177
1974,275,1173
1975,271,1196
1976,264,1210
1977,265,1197
1978,256,1175
1979,259,1173
1980,259,1170
1981,266,1166
1982,267,1173
1983,265,1182
1984,259,1196
1985,255,1203
1986,255,1211
1987,252,1204
1988,248,1220
1989,247,1226
1990,243,1242
1991,247,1241
1992,247,1230
1993,247,1221
1994,243,1217
1995,237,1219
1996,232,1223
1997,240,1215
1998,245,1211
1999,255,1192
2000,252,1211
